 written on  8Jul2015 at 17:16:30 
           5
         229
    1    1    2    1    1    1    1    1    2    1    1    1    1    1    1
    1    1    1    2    1    1    1    1    1    1    1    1    1    1    1
    1    2    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    2    1    1    1    1    1    1    1    1    1    1    1    1
    2    1    1    1    1    1    1    1    1    1    2    1    1    1    1
    1    2    1    1
    7   -1    0    5    2    0.000000   -0.000000
    7   -1    0    1    3   -0.000000   -0.000000
    7   -1    0    2    3    0.000000   -0.000000
    7   -1    0    3    3    0.000034   -0.000000
    7   -1    0    4    3    0.000000    0.000000
    7   -1    0    5    3   -0.000000   -0.000000
    7   -1    0    1    4   -0.000690    0.000000
    7   -1    0    2    4   -0.000000    0.000000
    7   -1    0    3    4    0.000000    0.000000
    7   -1    0    4    4    0.000868    0.000000
    7   -1    0    5    4   -0.000000   -0.000000
    7   -1    0    1    5    0.000000   -0.000000
    7   -1    0    2    5   -0.000000   -0.000000
    7   -1    0    3    5   -0.000000    0.000000
    7   -1    0    4    5   -0.000000    0.000000
    7   -1    0    5    5   -0.000481    0.000000
    7    0    0    1    1   -0.001312    0.000000
    7    0    0    2    1    0.000000   -0.000000
    7    0    0    3    1    0.000000    0.000000
    7    0    0    4    1    0.001262    0.000000
    7    0    0    5    1    0.000313   -0.000000
    7    0    0    1    2    0.000000   -0.000000
    7    0    0    2    2    0.000078   -0.000000
    7    0    0    3    2   -0.000014   -0.000000
    7    0    0    4    2    0.000000   -0.000000
    7    0    0    5    2   -0.000000    0.000000
    7    0    0    1    3    0.000000    0.000000
    7    0    0    2    3    0.000014    0.000000
    7    0    0    3    3   -0.000030    0.000000
    7    0    0    4    3   -0.000000   -0.000000
    7    0    0    5    3   -0.000000    0.000000
    7    0    0    1    4    0.001262   -0.000000
    7    0    0    2    4    0.000000   -0.000000
    7    0    0    3    4   -0.000000   -0.000000
    7    0    0    4    4   -0.000946   -0.000000
    7    0    0    5    4   -0.000236   -0.000000
    7    0    0    1    5   -0.000313    0.000000
    7    0    0    2    5   -0.000000    0.000000
    7    0    0    3    5    0.000000    0.000000
    7    0    0    4    5    0.000237   -0.000000
    7    0    0    5    5    0.000898   -0.000000
    7    1    0    1    1    0.001081    0.000000
    7    1    0    2    1    0.000000   -0.000000
    7    1    0    3    1    0.000000    0.000000
    7    1    0    4    1   -0.000899   -0.000000
    7    1    0    5    1   -0.000037   -0.000000
    7    1    0    1    2    0.000000    0.000000
    7    1    0    2    2   -0.000140    0.000000
    7    1    0    3    2    0.000058   -0.000000
    7    1    0    4    2   -0.000000    0.000000
    7    1    0    5    2    0.000000    0.000000
    7    1    0    1    3   -0.000000    0.000000
    7    1    0    2    3   -0.000075   -0.000000
    7    1    0    3    3    0.000052   -0.000000
    7    1    0    4    3    0.000000    0.000000
    7    1    0    5    3    0.000000    0.000000
    7    1    0    1    4   -0.001238   -0.000000
    7    1    0    2    4   -0.000000    0.000000
    7    1    0    3    4    0.000000    0.000000
    7    1    0    4    4    0.000899    0.000000
    7    1    0    5    4    0.000362    0.000000
    7    1    0    1    5    0.000600   -0.000000
    7    1    0    2    5   -0.000000   -0.000000
    7    1    0    3    5   -0.000000    0.000000
    7    1    0    4    5   -0.000639    0.000000
    7    1    0    5    5   -0.000722   -0.000000
    7    2    0    1    1   -0.000783    0.000000
    7    2    0    2    1   -0.000000    0.000000
    7    2    0    3    1    0.000000   -0.000000
    7    2    0    4    1    0.000171    0.000000
    7    2    0    5    1   -0.000116   -0.000000
    7    2    0    1    2    0.000000    0.000000
    7    2    0    2    2    0.000203   -0.000000
    7    2    0    3    2   -0.000105   -0.000000
    7    2    0    4    2    0.000000    0.000000
    7    2    0    5    2    0.000000    0.000000
    7    2    0    1    3    0.000000    0.000000
    7    2    0    2    3    0.000118   -0.000000
    7    2    0    3    3   -0.000059    0.000000
    7    2    0    4    3    0.000000    0.000000
    7    2    0    5    3    0.000000    0.000000
    7    2    0    1    4    0.000267    0.000000
    7    2    0    2    4   -0.000000   -0.000000
    7    2    0    3    4   -0.000000    0.000000
    7    2    0    4    4   -0.000523   -0.000000
    7    2    0    5    4    0.000118   -0.000000
    7    2    0    1    5   -0.000626   -0.000000
    7    2    0    2    5    0.000000    0.000000
    7    2    0    3    5    0.000000    0.000000
    7    2    0    4    5    0.000624    0.000000
    7    2    0    5    5    0.000213   -0.000000
    7    3    0    1    1    0.000272   -0.000000
    7    3    0    2    1    0.000000   -0.000000
    7    3    0    3    1    0.000000    0.000000
    7    3    0    4    1    0.000214    0.000000
    7    3    0    5    1   -0.000003   -0.000000
    7    3    0    1    2    0.000000    0.000000
    7    3    0    2    2   -0.000068    0.000000
    7    3    0    3    2   -0.000046    0.000000
    7    3    0    4    2   -0.000000    0.000000
    7    3    0    5    2    0.000000    0.000000
    7    3    0    1    3   -0.000000    0.000000
    7    3    0    2    3   -0.000008    0.000000
    7    3    0    3    3   -0.000042   -0.000000
    7    3    0    4    3   -0.000000    0.000000
    7    3    0    5    3   -0.000000    0.000000
    7    3    0    1    4    0.000290   -0.000000
    7    3    0    2    4    0.000000   -0.000000
    7    3    0    3    4    0.000000   -0.000000
    7    3    0    4    4   -0.000343    0.000000
    7    3    0    5    4   -0.000857   -0.000000
    7    3    0    1    5    0.000046    0.000000
    7    3    0    2    5   -0.000000   -0.000000
    7    3    0    3    5    0.000000   -0.000000
    7    3    0    4    5   -0.000139    0.000000
    7    3    0    5    5    0.000202    0.000000
    7    4    0    1    1    0.000220   -0.000000
    7    4    0    2    1   -0.000000   -0.000000
    7    4    0    3    1    0.000000   -0.000000
    7    4    0    4    1   -0.000060   -0.000000
    7    4    0    5    1    0.000260    0.000000
    7    4    0    1    2   -0.000000   -0.000000
    7    4    0    2    2   -0.000071   -0.000000
    7    4    0    3    2   -0.000010    0.000000
    7    4    0    4    2   -0.000000   -0.000000
    7    4    0    5    2   -0.000000    0.000000
    7    4    0    1    3    0.000000    0.000000
    7    4    0    2    3   -0.000047   -0.000000
    7    4    0    3    3   -0.000040    0.000000
    7    4    0    4    3   -0.000000    0.000000
    7    4    0    5    3   -0.000000    0.000000
    7    4    0    1    4   -0.000094    0.000000
    7    4    0    2    4    0.000000    0.000000
    7    4    0    3    4   -0.000000   -0.000000
    7    4    0    4    4    0.000526    0.000000
    7    4    0    5    4    0.000315   -0.000000
    7    4    0    1    5    0.000296   -0.000000
    7    4    0    2    5   -0.000000   -0.000000
    7    4    0    3    5    0.000000    0.000000
    7    4    0    4    5   -0.000424   -0.000000
    7    4    0    5    5   -0.000615   -0.000000
    7    5    0    1    1   -0.000889    0.000000
    7    5    0    2    1   -0.000000   -0.000000
    7    5    0    3    1    0.000000    0.000000
    7    5    0    4    1   -0.000133    0.000000
    7    5    0    5    1    0.000094   -0.000000
    7    5    0    1    2   -0.000000    0.000000
    7    5    0    2    2    0.000009    0.000000
    7    5    0    3    2    0.000219   -0.000000
    7    5    0    4    2   -0.000000   -0.000000
    7    5    0    5    2   -0.000000   -0.000000
    7    5    0    1    3   -0.000000    0.000000
    7    5    0    2    3    0.000004    0.000000
    7    5    0    3    3    0.000135   -0.000000
    7    5    0    4    3    0.000000   -0.000000
    7    5    0    5    3    0.000000   -0.000000
    7    5    0    1    4   -0.000666    0.000000
    7    5    0    2    4   -0.000000   -0.000000
    7    5    0    3    4    0.000000    0.000000
    7    5    0    4    4   -0.000197   -0.000000
    7    5    0    5    4    0.000655    0.000000
    7    5    0    1    5   -0.000105    0.000000
    7    5    0    2    5    0.000000   -0.000000
    7    5    0    3    5    0.000000   -0.000000
    7    5    0    4    5    0.000242   -0.000000
    7    5    0    5    5   -0.000006   -0.000000
    7    6    0    1    1    0.001366   -0.000000
    7    6    0    2    1   -0.000000    0.000000
    7    6    0    3    1    0.000000    0.000000
    7    6    0    4    1    0.000267   -0.000000
    7    6    0    5    1   -0.000856   -0.000000
    7    6    0    1    2    0.000000   -0.000000
    7    6    0    2    2   -0.000005    0.000000
    7    6    0    3    2   -0.000140    0.000000
    7    6    0    4    2    0.000000   -0.000000
    7    6    0    5    2   -0.000000   -0.000000
    7    6    0    1    3    0.000000   -0.000000
    7    6    0    2    3   -0.000020    0.000000
    7    6    0    3    3   -0.000084   -0.000000
    7    6    0    4    3    0.000000    0.000000
    7    6    0    5    3    0.000000   -0.000000
    7    6    0    1    4    0.001014    0.000000
    7    6    0    2    4    0.000000    0.000000
    7    6    0    3    4   -0.000000   -0.000000
    7    6    0    4    4   -0.000359   -0.000000
    7    6    0    5    4   -0.001023   -0.000000
    7    6    0    1    5   -0.000743   -0.000000
    7    6    0    2    5    0.000000   -0.000000
    7    6    0    3    5    0.000000    0.000000
    7    6    0    4    5   -0.000111   -0.000000
    7    6    0    5    5    0.000252    0.000000
    7    7    0    1    1   -0.001594    0.000000
    7    7    0    2    1   -0.000000   -0.000000
    7    7    0    3    1   -0.000000    0.000000
    7    7    0    4    1   -0.000156   -0.000000
    7    7    0    5    1    0.001245   -0.000000
    7    7    0    1    2   -0.000000   -0.000000
    7    7    0    2    2   -0.000003   -0.000000
    7    7    0    3    2    0.000057    0.000000
    7    7    0    4    2    0.000000   -0.000000
    7    7    0    5    2    0.000000   -0.000000
    7    7    0    1    3   -0.000000   -0.000000
    7    7    0    2    3    0.000031   -0.000000
    7    7    0    3    3    0.000051    0.000000
    7    7    0    4    3    0.000000   -0.000000
    7    7    0    5    3    0.000000    0.000000
    7    7    0    1    4   -0.000701    0.000000
    7    7    0    2    4   -0.000000   -0.000000
    7    7    0    3    4    0.000000    0.000000
    7    7    0    4    4    0.000560   -0.000000
    7    7    0    5    4    0.000745    0.000000
    7    7    0    1    5    0.000929   -0.000000
    7    7    0    2    5    0.000000   -0.000000
    7    7    0    3    5    0.000000   -0.000000
    7    7    0    4    5    0.000381    0.000000
    7    7    0    5    5   -0.000327   -0.000000
    7    8    0    1    1    0.001332    0.000000
    7    8    0    2    1    0.000000   -0.000000
    7    8    0    3    1    0.000000   -0.000000
    7    8    0    4    1    0.000318    0.000000
    7    8    0    5    1   -0.000792   -0.000000
    7    8    0    1    2    0.000000    0.000000
    7    8    0    2    2    0.000001   -0.000000
    7    8    0    3    2   -0.000052   -0.000000
    7    8    0    4    2    0.000000   -0.000000
    7    8    0    5    2   -0.000000   -0.000000
    7    8    0    1    3    0.000000    0.000000
    7    8    0    2    3   -0.000051   -0.000000
    7    8    0    3    3   -0.000063    0.000000
    7    8    0    4    3   -0.000000    0.000000
    7    8    0    5    3    0.000000   -0.000000
    7    8    0    1    4    0.000195    0.000000
    7    8    0    2    4   -0.000000   -0.000000
    7    8    0    3    4    0.000000    0.000000
    7    8    0    4    4   -0.000223   -0.000000
    7    8    0    5    4   -0.000425    0.000000
    7    8    0    1    5   -0.000597    0.000000
    7    8    0    2    5   -0.000000   -0.000000
    7    8    0    3    5   -0.000000    0.000000
    7    8    0    4    5   -0.000434   -0.000000
    7    8    0    5    5    0.000425   -0.000000
    8    1    0    1    1    0.001146    0.000000
    8    1    0    2    1   -0.000000    0.000000
    8    1    0    3    1   -0.000000    0.000000
    8    1    0    4    1   -0.000690   -0.000000
    8    1    0    5    1    0.000000    0.000000
    8    1    0    1    2   -0.000000   -0.000000
    8    1    0    2    2   -0.000095   -0.000000
    8    1    0    3    2   -0.000000    0.000000
    8    1    0    4    2   -0.000000   -0.000000
    8    1    0    5    2   -0.000000    0.000000
    8    1    0    1    3   -0.000000   -0.000000
    8    1    0    2    3    0.000000   -0.000000
    8    1    0    3    3    0.000034    0.000000
    8    1    0    4    3    0.000000   -0.000000
    8    1    0    5    3   -0.000000   -0.000000
    8    1    0    1    4   -0.000925    0.000000
    8    1    0    2    4   -0.000000    0.000000
    8    1    0    3    4    0.000000   -0.000000
    8    1    0    4    4    0.000868   -0.000000
    8    1    0    5    4   -0.000000   -0.000000
    8    1    0    1    5    0.000000    0.000000
    8    1    0    2    5    0.000000    0.000000
    8    1    0    3    5   -0.000000    0.000000
    8    1    0    4    5   -0.000000    0.000000
    8    1    0    5    5   -0.000481   -0.000000
    8    2    0    1    1   -0.000518   -0.000000
    8    2    0    2    1    0.000000    0.000000
    8    2    0    3    1   -0.000000    0.000000
    8    2    0    4    1    0.000311   -0.000000
    8    2    0    5    1    0.000077    0.000000
    8    2    0    1    2   -0.000000    0.000000
    8    2    0    2    2    0.000088    0.000000
    8    2    0    3    2   -0.000023   -0.000000
    8    2    0    4    2   -0.000000   -0.000000
    8    2    0    5    2   -0.000000   -0.000000
    8    2    0    1    3   -0.000000   -0.000000
    8    2    0    2    3    0.000028   -0.000000
    8    2    0    3    3   -0.000015   -0.000000
    8    2    0    4    3   -0.000000   -0.000000
    8    2    0    5    3   -0.000000   -0.000000
    8    2    0    1    4    0.000711   -0.000000
    8    2    0    2    4    0.000000   -0.000000
    8    2    0    3    4   -0.000000    0.000000
    8    2    0    4    4   -0.000242   -0.000000
    8    2    0    5    4    0.000172   -0.000000
    8    2    0    1    5   -0.000238    0.000000
    8    2    0    2    5   -0.000000    0.000000
    8    2    0    3    5   -0.000000   -0.000000
    8    2    0    4    5    0.000164   -0.000000
